::ffff:127.0.0.1 - - [13/Sep/2020:14:39:55 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:40:55 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:42:22 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:42:32 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:43:41 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:43:41 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:43:52 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:43:52 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:02 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:02 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:18 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:26 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:53 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:53 +0000] "POST /api/veiculos HTTP/1.1" 202 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:59 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:44:59 +0000] "POST /api/veiculos HTTP/1.1" 202 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:45:24 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:45:24 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:45:41 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:45:41 +0000] "POST /api/veiculos HTTP/1.1" 202 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:46:40 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:46:40 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:46:56 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:46:56 +0000] "POST /api/veiculos HTTP/1.1" 202 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:47:03 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:47:03 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:14:47:27 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
